,Algo,Kernal,depthORk,TrainSize,TestSize,NotDeleted,Deleted,Time,TrainingResult,TestResult,F1_SCORE,Accuracy,JaccardScore,PRECISION,RECALL,"0,0","0,1","1,0","1,1"
598,DecisionTree,entropy,10,338230,84558,,,10.91653943,0.690908553,0.689869675,0.738387869,0.689869675,0.585273279,0.638520333,0.875286772,21326,20951,5273,37008
599,DecisionTree,log_loss,10,338230,84558,,,10.89343023,0.690923336,0.689881501,0.738358693,0.689881501,0.585236619,0.638564821,0.875121213,21334,20943,5280,37001
600,DecisionTree,gini,11,338230,84558,,,10.03520966,0.696594034,0.691726389,0.736508001,0.691726389,0.582914653,0.643111849,0.86163998,22060,20217,5850,36431
601,DecisionTree,entropy,11,338230,84558,,,12.05450892,0.693539899,0.690484638,0.741893491,0.690484638,0.589690528,0.636242156,0.889619451,20772,21505,4667,37614
602,DecisionTree,log_loss,11,338230,84558,,,12.03763342,0.693533986,0.690484638,0.7418884,0.690484638,0.589684095,0.636246765,0.8895958,20773,21504,4668,37613
603,DecisionTree,gini,11,338230,84558,,,10.05710268,0.696573338,0.691820999,0.73661549,0.691820999,0.583049329,0.643157189,0.861852842,22059,20218,5841,36440
604,DecisionTree,entropy,11,338230,84558,,,12.01206899,0.693498507,0.690520116,0.741961248,0.690520116,0.589776147,0.636232962,0.889832312,20766,21511,4658,37623
605,DecisionTree,log_loss,11,338230,84558,,,12.05871606,0.693492594,0.690484638,0.741898582,0.690484638,0.58969696,0.636237547,0.889643102,20771,21506,4666,37615
606,DecisionTree,gini,11,338230,84558,,,10.06635761,0.696576294,0.691702737,0.736493111,0.691702737,0.582896,0.643089144,0.86163998,22058,20219,5850,36431
607,DecisionTree,entropy,11,338230,84558,,,12.08473825,0.693489637,0.690425507,0.741841636,0.690425507,0.589625008,0.636202172,0.889548497,20770,21507,4670,37611
608,DecisionTree,log_loss,11,338230,84558,,,12.05474901,0.693492594,0.69050829,0.741892852,0.69050829,0.58968972,0.636277512,0.889548497,20777,21500,4670,37611
609,DecisionTree,gini,11,338230,84558,,,10.06661129,0.696585164,0.69178552,0.736561205,0.69178552,0.582981311,0.643153454,0.861710934,22062,20215,5847,36434
610,DecisionTree,entropy,11,338230,84558,,,12.10733485,0.69350442,0.690378202,0.741802187,0.690378202,0.589575169,0.636168341,0.889501194,20768,21509,4672,37609
611,DecisionTree,log_loss,11,338230,84558,,,12.11873484,0.693498507,0.690413681,0.74183432,0.690413681,0.589615764,0.636191411,0.889548497,20769,21508,4670,37611
612,DecisionTree,gini,11,338230,84558,,,9.932152748,0.696579251,0.691856477,0.736637826,0.691856477,0.583077317,0.643191245,0.861852842,22062,20215,5841,36440
613,DecisionTree,entropy,11,338230,84558,,,12.04915428,0.693510333,0.690460985,0.741858493,0.690460985,0.589646306,0.636239068,0.889524846,20774,21503,4671,37610
614,DecisionTree,log_loss,11,338230,84558,,,12.03307676,0.693516246,0.690413681,0.741819043,0.690413681,0.589596463,0.636205234,0.889477543,20772,21505,4673,37608
615,DecisionTree,gini,11,338230,84558,,,10.08668327,0.696591077,0.691797346,0.736520711,0.691797346,0.582930576,0.643210313,0.861498072,22072,20205,5856,36425
616,DecisionTree,entropy,11,338230,84558,,,12.06910658,0.693528073,0.690449159,0.74186136,0.690449159,0.589649929,0.636219087,0.889572148,20771,21506,4669,37612
617,DecisionTree,log_loss,11,338230,84558,,,12.04416513,0.693486681,0.690460985,0.741899221,0.690460985,0.589697768,0.636202202,0.889714056,20766,21511,4663,37618
618,DecisionTree,gini,11,338230,84558,,,10.08265352,0.696591077,0.69178552,0.736577181,0.69178552,0.583001328,0.643138293,0.861781888,22059,20218,5844,36437
619,DecisionTree,entropy,11,338230,84558,,,11.99757361,0.693539899,0.690496464,0.741916079,0.690496464,0.589719069,0.636239091,0.889690405,20770,21507,4664,37617
620,DecisionTree,log_loss,11,338230,84558,,,12.00708294,0.693519203,0.690460985,0.74188904,0.690460985,0.589684904,0.636211416,0.889666753,20768,21509,4665,37616
621,DecisionTree,gini,11,338230,84558,,,10.04963541,0.696588121,0.691915608,0.736653761,0.691915608,0.583097284,0.643268246,0.861758237,22071,20206,5845,36436
622,DecisionTree,entropy,11,338230,84558,,,12.09284329,0.693525116,0.69050829,0.741933575,0.69050829,0.589741178,0.636240635,0.889737707,20769,21508,4662,37619
623,DecisionTree,log_loss,11,338230,84558,,,12.04458189,0.693501464,0.690496464,0.741910989,0.690496464,0.589712637,0.636243699,0.889666753,20771,21506,4665,37616
624,DecisionTree,gini,11,338230,84558,,,10.00382614,0.696576294,0.691844651,0.736614408,0.691844651,0.583047973,0.643195057,0.861781888,22064,20213,5844,36437
625,DecisionTree,entropy,11,338230,84558,,,12.07756519,0.693522159,0.690437333,0.741864226,0.690437333,0.589653551,0.63619911,0.889619451,20768,21509,4667,37614
626,DecisionTree,log_loss,11,338230,84558,,,12.11304855,0.693498507,0.690520116,0.741925622,0.690520116,0.589731128,0.636265223,0.889666753,20773,21504,4665,37616
627,DecisionTree,gini,11,338230,84558,,,10.13135767,0.696579251,0.691809172,0.736592071,0.691809172,0.583019985,0.643160998,0.861781888,22061,20216,5844,36437
628,DecisionTree,entropy,11,338230,84558,,,12.04401088,0.693489637,0.690496464,0.741941527,0.690496464,0.589751227,0.636216052,0.889808661,20765,21512,4659,37622
629,DecisionTree,log_loss,11,338230,84558,,,12.06419134,0.69350442,0.690496464,0.741926259,0.690496464,0.589731933,0.636229874,0.889737707,20768,21509,4662,37619
630,DecisionTree,gini,11,338230,84558,,,10.14055347,0.696579251,0.691797346,0.736536692,0.691797346,0.582950599,0.643195141,0.861569026,22069,20208,5853,36428
631,DecisionTree,entropy,11,338230,84558,,,12.02185249,0.693525116,0.690460985,0.741858493,0.690460985,0.589646306,0.636239068,0.889524846,20774,21503,4671,37610
632,DecisionTree,log_loss,11,338230,84558,,,12.08721113,0.693510333,0.690449159,0.741891905,0.690449159,0.589688524,0.636191443,0.889714056,20765,21512,4663,37618
633,DecisionTree,gini,11,338230,84558,,,10.1222651,0.696591077,0.691832825,0.73657501,0.691832825,0.582998608,0.64321404,0.86163998,22069,20208,5850,36431
634,DecisionTree,entropy,11,338230,84558,,,12.03912759,0.693510333,0.690425507,0.741821266,0.690425507,0.589599273,0.636220606,0.889453892,20774,21503,4674,37607
635,DecisionTree,log_loss,11,338230,84558,,,12.06941319,0.693492594,0.690437333,0.741859135,0.690437333,0.589647118,0.636203718,0.8895958,20769,21508,4668,37613
636,DecisionTree,gini,11,338230,84558,,,10.17330909,0.696579251,0.691809172,0.736549465,0.691809172,0.582966602,0.643201441,0.861592678,22069,20208,5852,36429
637,DecisionTree,entropy,11,338230,84558,,,12.05335069,0.693519203,0.690401854,0.741816819,0.690401854,0.589593654,0.636189864,0.889501194,20770,21507,4672,37609
638,DecisionTree,log_loss,11,338230,84558,,,12.02823925,0.693501464,0.690531943,0.741943119,0.690531943,0.589753237,0.636266766,0.889714056,20772,21505,4663,37618
639,DecisionTree,gini,11,338230,84558,,,10.11556983,0.696588121,0.691832825,0.73657501,0.691832825,0.582998608,0.64321404,0.86163998,22069,20208,5850,36431
640,DecisionTree,entropy,11,338230,84558,,,12.00803757,0.693533986,0.690460985,0.741878858,0.690460985,0.589672039,0.636220632,0.889619451,20770,21507,4667,37614
641,DecisionTree,log_loss,11,338230,84558,,,12.02182841,0.693507377,0.69050829,0.741923396,0.69050829,0.589728315,0.636249852,0.889690405,20771,21506,4664,37617
642,DecisionTree,gini,11,338230,84558,,,10.11591101,0.696591077,0.691903782,0.736646314,0.691903782,0.583087953,0.64325689,0.861758237,22070,20207,5845,36436
643,DecisionTree,entropy,11,338230,84558,,,12.04680514,0.693492594,0.690401854,0.741837188,0.690401854,0.589619388,0.636171436,0.8895958,20766,21511,4668,37613
644,DecisionTree,log_loss,11,338230,84558,,,12.06580472,0.693536942,0.690520116,0.741935802,0.690520116,0.589743992,0.636256004,0.889714056,20771,21506,4663,37618
645,DecisionTree,gini,11,338230,84558,,,10.11594772,0.696573338,0.69188013,0.736652718,0.69188013,0.583095977,0.643213952,0.861852842,22064,20213,5841,36440
646,DecisionTree,entropy,11,338230,84558,,,12.00071454,0.693525116,0.690378202,0.741797095,0.690378202,0.589568734,0.636172948,0.889477543,20769,21508,4673,37608
647,DecisionTree,log_loss,11,338230,84558,,,12.05954742,0.69351329,0.690401854,0.741806634,0.690401854,0.589580786,0.63619908,0.889453892,20772,21505,4674,37607
648,DecisionTree,gini,11,338230,84558,,,10.07863331,0.696579251,0.691856477,0.736611204,0.691856477,0.583043958,0.643216524,0.861734585,22067,20210,5846,36435
649,DecisionTree,entropy,11,338230,84558,,,12.01759315,0.693483724,0.690555595,0.741967931,0.690555595,0.589784592,0.63627907,0.889761359,20772,21505,4661,37620
650,DecisionTree,log_loss,11,338230,84558,,,12.00678229,0.693492594,0.690520116,0.741935802,0.690520116,0.589743992,0.636256004,0.889714056,20771,21506,4663,37618
651,DecisionTree,gini,11,338230,84558,,,10.08256459,0.696588121,0.691702737,0.736450488,0.691702737,0.582842604,0.643129569,0.86145077,22066,20211,5858,36423
652,DecisionTree,entropy,11,338230,84558,,,11.95548701,0.693507377,0.690366376,0.741764311,0.690366376,0.589527318,0.636185223,0.889359287,20773,21504,4678,37603
653,DecisionTree,log_loss,11,338230,84558,,,12.00697088,0.69350442,0.690437333,0.741838768,0.690437333,0.589621384,0.636222151,0.889501194,20773,21504,4672,37609
654,DecisionTree,gini,11,338230,84558,,,10.10227275,0.696588121,0.691797346,0.736579301,0.691797346,0.583003984,0.643154699,0.861758237,22061,20216,5845,36436
655,DecisionTree,entropy,11,338230,84558,,,12.12933969,0.693510333,0.690496464,0.741905898,0.690496464,0.589706205,0.636248309,0.889643102,20772,21505,4666,37615
656,DecisionTree,log_loss,11,338230,84558,,,12.2332325,0.693519203,0.69035455,0.741792649,0.69035455,0.589563118,0.636142214,0.889524846,20765,21512,4671,37610
657,DecisionTree,gini,11,338230,84558,,,10.20122671,0.696579251,0.69169091,0.736469684,0.69169091,0.582866652,0.643092947,0.861569026,22060,20217,5853,36428
658,DecisionTree,entropy,11,338230,84558,,,12.08508801,0.693516246,0.690401854,0.741806634,0.690401854,0.589580786,0.63619908,0.889453892,20772,21505,4674,37607
659,DecisionTree,log_loss,11,338230,84558,,,12.04860663,0.69351329,0.690520116,0.741915441,0.690520116,0.589718263,0.636274443,0.889619451,20775,21502,4667,37614
660,DecisionTree,gini,12,338230,84558,,,11.00263977,0.700242439,0.691525344,0.724218139,0.691525344,0.56766612,0.654844076,0.810032875,24225,18052,8032,34249
661,DecisionTree,entropy,12,338230,84558,,,13.21236181,0.696094374,0.689715935,0.736048933,0.689715935,0.582339738,0.640441176,0.865211324,21739,20538,5699,36582
662,DecisionTree,log_loss,12,338230,84558,,,13.18999839,0.696064808,0.68966863,0.736024626,0.68966863,0.582309309,0.640391415,0.865234976,21734,20543,5698,36583
663,DecisionTree,gini,12,338230,84558,,,11.03120399,0.700242439,0.691489865,0.724189336,0.691489865,0.567630728,0.654812435,0.810009224,24223,18054,8033,34248
664,DecisionTree,entropy,12,338230,84558,,,13.12969565,0.696091417,0.689739587,0.736069054,0.689739587,0.582364927,0.640458683,0.865234976,21740,20537,5698,36583
665,DecisionTree,log_loss,12,338230,84558,,,13.13844037,0.696076634,0.689775066,0.736112508,0.689775066,0.582419332,0.640472648,0.865329581,21739,20538,5694,36587
666,DecisionTree,gini,12,338230,84558,,,11.00391841,0.70020696,0.69169091,0.724348672,0.69169091,0.567826534,0.654995697,0.81012748,24235,18042,8028,34253
667,DecisionTree,entropy,12,338230,84558,,,13.17426395,0.696103243,0.689727761,0.736061649,0.689727761,0.582355657,0.640447471,0.865234976,21739,20538,5698,36583
668,DecisionTree,log_loss,12,338230,84558,,,13.14039755,0.696085504,0.689715935,0.736059554,0.689715935,0.582353035,0.640431342,0.865258627,21737,20540,5697,36584
669,DecisionTree,gini,12,338230,84558,,,10.97702527,0.700254265,0.691418908,0.724137566,0.691418908,0.56756712,0.654743242,0.809985573,24218,18059,8034,34247
670,DecisionTree,entropy,12,338230,84558,,,13.1576221,0.696094374,0.689727761,0.736109435,0.689727761,0.582415484,0.640403227,0.865447837,21730,20547,5689,36592
671,DecisionTree,log_loss,12,338230,84558,,,13.14313316,0.6961062,0.689727761,0.736077579,0.689727761,0.582375601,0.64043272,0.865305929,21736,20541,5695,36586
672,DecisionTree,gini,12,338230,84558,,,10.9658978,0.700248352,0.691478039,0.724210838,0.691478039,0.567657149,0.654770325,0.81012748,24217,18060,8028,34253
673,DecisionTree,entropy,12,338230,84558,,,13.16721797,0.6961062,0.689739587,0.736069054,0.689739587,0.582364927,0.640458683,0.865234976,21740,20537,5698,36583
674,DecisionTree,log_loss,12,338230,84558,,,13.13035131,0.69609733,0.689680456,0.736026719,0.689680456,0.582311929,0.640407542,0.865211324,21736,20541,5699,36582
675,DecisionTree,gini,12,338230,84558,,,11.03631949,0.700242439,0.691560822,0.724252773,0.691560822,0.567708679,0.654869795,0.810080178,24226,18051,8030,34251
676,DecisionTree,entropy,12,338230,84558,,,13.14702535,0.696103243,0.689763239,0.736067932,0.689763239,0.582363523,0.640495868,0.865164022,21745,20532,5701,36580
677,DecisionTree,log_loss,12,338230,84558,,,13.16889048,0.696082547,0.689692282,0.736039435,0.689692282,0.582327847,0.640413837,0.865234976,21736,20541,5698,36583
678,DecisionTree,gini,12,338230,84558,,,10.97796798,0.700242439,0.691619953,0.724273569,0.691619953,0.567734235,0.654950183,0.810009224,24234,18043,8033,34248
679,DecisionTree,entropy,12,338230,84558,,,13.18766594,0.696061851,0.689739587,0.73611153,0.689739587,0.582418107,0.64041935,0.865424186,21732,20545,5690,36591
680,DecisionTree,log_loss,12,338230,84558,,,13.17740583,0.69609733,0.689798718,0.7361167,0.689798718,0.58242458,0.640504911,0.865282278,21743,20534,5696,36585
681,DecisionTree,gini,12,338230,84558,,,11.05610108,0.700248352,0.69169091,0.724371987,0.69169091,0.567855189,0.65497199,0.810222086,24231,18046,8024,34257
682,DecisionTree,entropy,12,338230,84558,,,13.19132495,0.696070721,0.68982237,0.736195208,0.68982237,0.582522881,0.640468315,0.865566094,21733,20544,5684,36597
683,DecisionTree,log_loss,12,338230,84558,,,13.18459201,0.696085504,0.68982237,0.73614213,0.68982237,0.58245642,0.640517498,0.865329581,21743,20534,5694,36587
684,DecisionTree,gini,12,338230,84558,,,11.0711782,0.70020696,0.691478039,0.724135014,0.691478039,0.567563984,0.654847285,0.809820014,24230,18047,8041,34240
685,DecisionTree,entropy,12,338230,84558,,,13.17362785,0.696064808,0.689692282,0.736060676,0.689692282,0.582354439,0.640394175,0.865329581,21732,20545,5694,36587
686,DecisionTree,log_loss,12,338230,84558,,,13.1649909,0.696061851,0.689775066,0.736101889,0.689775066,0.582406037,0.640482485,0.865282278,21741,20536,5696,36585
687,DecisionTree,gini,12,338230,84558,,,10.96303868,0.700236525,0.691513517,0.72420465,0.691513517,0.567649545,0.654837476,0.810009224,24225,18052,8033,34248
688,DecisionTree,entropy,12,338230,84558,,,12.98378634,0.696094374,0.689633151,0.735991791,0.689633151,0.582268205,0.640367615,0.865187673,21733,20544,5700,36581
689,DecisionTree,log_loss,12,338230,84558,,,13.12881875,0.696076634,0.689715935,0.736075485,0.689715935,0.582372978,0.640416594,0.865329581,21734,20543,5694,36587
690,DecisionTree,gini,12,338230,84558,,,10.96208501,0.700230612,0.691572648,0.72426043,0.691572648,0.567718089,0.654882316,0.810080178,24227,18050,8030,34251
691,DecisionTree,entropy,12,338230,84558,,,13.16839743,0.696088461,0.68966863,0.735998068,0.68966863,0.582276063,0.640415996,0.865116719,21739,20538,5703,36578
692,DecisionTree,log_loss,12,338230,84558,,,13.1356039,0.696082547,0.689798718,0.736153862,0.689798718,0.582471109,0.640470481,0.865447837,21736,20541,5689,36592
693,DecisionTree,gini,12,338230,84558,,,10.95300293,0.700236525,0.691359777,0.724058449,0.691359777,0.567469919,0.654722068,0.809820014,24220,18057,8041,34240
694,DecisionTree,entropy,12,338230,84558,,,13.16914129,0.696058895,0.689763239,0.736131648,0.689763239,0.582443295,0.640436852,0.865447837,21733,20544,5689,36592
695,DecisionTree,log_loss,12,338230,84558,,,13.14908218,0.696094374,0.689597673,0.735943018,0.689597673,0.582207153,0.640358556,0.865069417,21735,20542,5705,36576
696,DecisionTree,gini,12,338230,84558,,,10.9917829,0.700248352,0.691702737,0.724385473,0.691702737,0.567871766,0.654978587,0.810245737,24231,18046,8023,34258
697,DecisionTree,entropy,12,338230,84558,,,13.17976832,0.696100287,0.689715935,0.736027688,0.689715935,0.582313142,0.640460849,0.865116719,21743,20534,5703,36578
698,DecisionTree,log_loss,12,338230,84558,,,13.23732615,0.696100287,0.689715935,0.736054244,0.689715935,0.582346387,0.640436259,0.865234976,21738,20539,5698,36583
699,DecisionTree,gini,12,338230,84558,,,10.99515152,0.700266091,0.691418908,0.724149232,0.691418908,0.567581452,0.654731409,0.810032875,24216,18061,8032,34249
700,DecisionTree,entropy,12,338230,84558,,,13.20173001,0.696103243,0.68982237,0.73614213,0.68982237,0.58245642,0.640517498,0.865329581,21743,20534,5694,36587
701,DecisionTree,log_loss,12,338230,84558,,,13.1985867,0.696120983,0.689798718,0.736111391,0.689798718,0.582417932,0.640509831,0.865258627,21744,20533,5697,36584
702,DecisionTree,gini,12,338230,84558,,,10.98326421,0.700215829,0.691466213,0.724144859,0.691466213,0.567576079,0.654816996,0.809890968,24226,18051,8038,34243
703,DecisionTree,entropy,12,338230,84558,,,13.15388846,0.696067765,0.689775066,0.736160283,0.689775066,0.582479149,0.640428399,0.865542442,21730,20547,5685,36596
704,DecisionTree,log_loss,12,338230,84558,,,13.23510027,0.696073678,0.689597673,0.73596958,0.689597673,0.582240402,0.640333987,0.865187673,21730,20547,5700,36581
705,DecisionTree,gini,12,338230,84558,,,11.01388764,0.700233569,0.691454386,0.724137202,0.691454386,0.567566672,0.654804475,0.809890968,24225,18052,8038,34243
706,DecisionTree,entropy,12,338230,84558,,,13.18480539,0.69609733,0.689597673,0.735953643,0.689597673,0.582220454,0.640348727,0.865116719,21733,20544,5703,36578
707,DecisionTree,log_loss,12,338230,84558,,,13.22678757,0.696073678,0.689763239,0.736126339,0.689763239,0.582436648,0.640441768,0.865424186,21734,20543,5690,36591
708,DecisionTree,gini,12,338230,84558,,,10.99129295,0.700215829,0.691513517,0.724187153,0.691513517,0.567628046,0.654855242,0.80993827,24228,18049,8036,34245
709,DecisionTree,entropy,12,338230,84558,,,13.19683862,0.696070721,0.689715935,0.736075485,0.689715935,0.582372978,0.640416594,0.865329581,21734,20543,5694,36587
710,DecisionTree,log_loss,12,338230,84558,,,13.17385221,0.696082547,0.689751413,0.736087079,0.689751413,0.582387494,0.64046006,0.865282278,21739,20538,5696,36585
711,DecisionTree,gini,12,338230,84558,,,11.02064776,0.700245395,0.691489865,0.724142671,0.691489865,0.567573392,0.65485981,0.809820014,24231,18046,8041,34240
712,DecisionTree,entropy,12,338230,84558,,,13.08492136,0.696088461,0.689940632,0.736269263,0.689940632,0.582615617,0.64058042,0.865566094,21743,20534,5684,36597
713,DecisionTree,log_loss,12,338230,84558,,,13.178931,0.696082547,0.689786892,0.73613584,0.689786892,0.582448544,0.640469106,0.865400535,21737,20540,5691,36590
714,DecisionTree,gini,12,338230,84558,,,10.99970317,0.700227656,0.691466213,0.724168191,0.691466213,0.567604747,0.654793316,0.809985573,24222,18055,8034,34247
715,DecisionTree,entropy,12,338230,84558,,,13.16729641,0.696094374,0.68982237,0.736158056,0.68982237,0.58247636,0.64050274,0.865400535,21740,20537,5691,36590
716,DecisionTree,log_loss,12,338230,84558,,,13.15657258,0.696088461,0.689775066,0.736107199,0.689775066,0.582412684,0.640477566,0.865305929,21740,20537,5695,36586
717,DecisionTree,gini,12,338230,84558,,,10.96567678,0.700242439,0.691513517,0.724233807,0.691513517,0.567685372,0.654807876,0.81012748,24220,18057,8028,34253
718,DecisionTree,entropy,12,338230,84558,,,13.1628027,0.696091417,0.689680456,0.736037341,0.689680456,0.582325226,0.64039771,0.865258627,21734,20543,5697,36584
719,DecisionTree,log_loss,12,338230,84558,,,13.35539031,0.696085504,0.689775066,0.736128435,0.689775066,0.582439273,0.640457895,0.865400535,21736,20541,5691,36590
720,DecisionTree,gini,13,338230,84558,,,11.91028214,0.70530704,0.691123253,0.721514938,0.691123253,0.564351481,0.656907096,0.800217592,24606,17671,8447,33834
721,DecisionTree,entropy,13,338230,84558,,,14.20366907,0.699733909,0.689124625,0.736034543,0.689124625,0.582321724,0.639553958,0.86679596,21622,20655,5632,36649
722,DecisionTree,log_loss,13,338230,84558,,,14.3121798,0.699736865,0.688970884,0.735896045,0.688970884,0.582148361,0.639447828,0.86660675,21617,20660,5640,36641
723,DecisionTree,gini,13,338230,84558,,,11.85486221,0.705283387,0.691123253,0.721544629,0.691123253,0.564387811,0.656876638,0.800335848,24601,17676,8442,33839
724,DecisionTree,entropy,13,338230,84558,,,14.25335026,0.699710256,0.689100972,0.73601446,0.689100972,0.582296582,0.639536507,0.866772309,21621,20656,5633,36648
725,DecisionTree,log_loss,13,338230,84558,,,14.31308079,0.699722083,0.689160103,0.736093819,0.689160103,0.582395933,0.639553346,0.866961519,21618,20659,5625,36656
726,DecisionTree,gini,13,338230,84558,,,11.9561758,0.705318866,0.691123253,0.721520877,0.691123253,0.564358748,0.656901004,0.800241243,24605,17672,8446,33835
727,DecisionTree,entropy,13,338230,84558,,,14.27413869,0.699736865,0.689065494,0.735955169,0.689065494,0.582222363,0.639537116,0.86660675,21625,20652,5640,36641
728,DecisionTree,log_loss,13,338230,84558,,,14.38618755,0.6997073,0.689030015,0.73595421,0.689030015,0.582221163,0.639484155,0.866701355,21618,20659,5636,36645
729,DecisionTree,gini,13,338230,84558,,,11.92538714,0.7052893,0.691064122,0.721482413,0.691064122,0.564311685,0.656837242,0.800241243,24600,17677,8446,33835
730,DecisionTree,entropy,13,338230,84558,,,14.29548788,0.699760518,0.689065494,0.735944562,0.689065494,0.582209086,0.639546859,0.866559448,21627,20650,5642,36639
731,DecisionTree,log_loss,13,338230,84558,,,14.26704097,0.699739822,0.689089146,0.736007069,0.689089146,0.58228733,0.639525347,0.866772309,21620,20657,5633,36648
732,DecisionTree,gini,13,338230,84558,,,11.83865857,0.705259735,0.6910996,0.721517368,0.6910996,0.564354454,0.656863316,0.800288546,24601,17676,8444,33837
733,DecisionTree,entropy,13,338230,84558,,,14.21383429,0.699760518,0.689030015,0.735927693,0.689030015,0.582187972,0.6395085,0.866583099,21623,20654,5641,36640
734,DecisionTree,log_loss,13,338230,84558,,,14.27979016,0.699727996,0.689160103,0.736056717,0.689160103,0.582349483,0.639587442,0.86679596,21625,20652,5632,36649
735,DecisionTree,gini,13,338230,84558,,,11.84499931,0.7052893,0.691087774,0.721468101,0.691087774,0.564294174,0.656893204,0.800122987,24607,17670,8451,33830
736,DecisionTree,entropy,13,338230,84558,,,14.25073361,0.699727996,0.688935405,0.735857962,0.688935405,0.582100697,0.63942895,0.866535796,21617,20660,5643,36638
737,DecisionTree,log_loss,13,338230,84558,,,14.23342252,0.699725039,0.689065494,0.735976381,0.689065494,0.582248916,0.639517635,0.866701355,21621,20656,5636,36645
738,DecisionTree,gini,13,338230,84558,,,11.87095141,0.705309996,0.690863076,0.721268474,0.690863076,0.564049966,0.656705695,0.799910125,24597,17680,8460,33821
739,DecisionTree,entropy,13,338230,84558,,,14.23995495,0.699751648,0.689006362,0.735918216,0.689006362,0.58217611,0.639481308,0.86660675,21620,20657,5640,36641
740,DecisionTree,log_loss,13,338230,84558,,,14.29789138,0.699754605,0.689100972,0.73601446,0.689100972,0.582296582,0.639536507,0.866772309,21621,20656,5633,36648
741,DecisionTree,gini,13,338230,84558,,,11.89147735,0.705330692,0.691004991,0.721432075,0.691004991,0.564250096,0.656785666,0.800193941,24597,17680,8448,33833
742,DecisionTree,entropy,13,338230,84558,,,14.29653311,0.699730952,0.6888881,0.735801874,0.6888881,0.582030505,0.639408643,0.86641754,21618,20659,5648,36633
743,DecisionTree,log_loss,13,338230,84558,,,14.27692246,0.699710256,0.689171929,0.736106509,0.689171929,0.582411821,0.639559634,0.866985171,21618,20659,5624,36657
744,DecisionTree,gini,13,338230,84558,,,11.89139175,0.70528043,0.691146905,0.721554077,0.691146905,0.564399373,0.656908233,0.800312197,24604,17673,8443,33838
745,DecisionTree,entropy,13,338230,84558,,,14.28297186,0.699739822,0.689006362,0.735907607,0.689006362,0.582162832,0.639491046,0.866559448,21622,20655,5642,36639
746,DecisionTree,log_loss,13,338230,84558,,,14.32498908,0.699736865,0.688994536,0.735921433,0.688994536,0.582180137,0.639460412,0.866654053,21617,20660,5638,36643
747,DecisionTree,gini,13,338230,84558,,,11.94726563,0.705315909,0.691028643,0.721441518,0.691028643,0.56426165,0.656817255,0.800170289,24600,17677,8449,33832
748,DecisionTree,entropy,13,338230,84558,,,14.0920639,0.699704343,0.689065494,0.735971079,0.689065494,0.582242278,0.639522505,0.866677704,21622,20655,5637,36644
749,DecisionTree,log_loss,13,338230,84558,,,14.31455636,0.699695473,0.689124625,0.736018638,0.689124625,0.582301813,0.639568571,0.866725007,21625,20652,5635,36646
750,DecisionTree,gini,13,338230,84558,,,11.90629029,0.705330692,0.69085125,0.721302387,0.69085125,0.564091447,0.656650361,0.800075684,24589,17688,8453,33828
751,DecisionTree,entropy,13,338230,84558,,,14.24820733,0.699713213,0.689065494,0.735986986,0.689065494,0.58226219,0.639507896,0.866748658,21619,20658,5634,36647
752,DecisionTree,log_loss,13,338230,84558,,,14.23140359,0.699754605,0.689065494,0.735944562,0.689065494,0.582209086,0.639546859,0.866559448,21627,20650,5642,36639
753,DecisionTree,gini,13,338230,84558,,,11.82591438,0.7052893,0.691004991,0.721426134,0.691004991,0.564242829,0.656791753,0.800170289,24598,17679,8449,33832
754,DecisionTree,entropy,13,338230,84558,,,14.28529692,0.699725039,0.689089146,0.735980558,0.689089146,0.582254143,0.639549699,0.866654053,21625,20652,5638,36643
755,DecisionTree,log_loss,13,338230,84558,,,14.2667768,0.699751648,0.688994536,0.735947949,0.688994536,0.582213326,0.639436079,0.866772309,21612,20665,5633,36648
756,DecisionTree,gini,13,338230,84558,,,11.88417554,0.705292257,0.691158731,0.721573645,0.691158731,0.564423317,0.656908801,0.8003595,24603,17674,8441,33840
757,DecisionTree,entropy,13,338230,84558,,,14.24446058,0.699736865,0.688994536,0.735926737,0.688994536,0.582186775,0.639455545,0.866677704,21616,20661,5637,36644
758,DecisionTree,log_loss,13,338230,84558,,,14.28281379,0.699727996,0.689006362,0.73592352,0.689006362,0.582182748,0.63947644,0.866630401,21619,20658,5639,36642
759,DecisionTree,gini,13,338230,84558,,,11.81489015,0.70530704,0.690898555,0.721303435,0.690898555,0.564092728,0.656731777,0.799957428,24598,17679,8458,33823
760,DecisionTree,entropy,13,338230,84558,,,14.22442889,0.699710256,0.689053667,0.735968991,0.689053667,0.582239664,0.639506474,0.866701355,21620,20657,5636,36645
761,DecisionTree,log_loss,13,338230,84558,,,14.22848821,0.699719126,0.689183756,0.736087402,0.689183756,0.582387898,0.639595149,0.866866914,21624,20653,5629,36652
762,DecisionTree,gini,13,338230,84558,,,11.8846035,0.705295213,0.691040469,0.72145515,0.691040469,0.564278328,0.656823918,0.800193941,24600,17677,8448,33833
763,DecisionTree,entropy,13,338230,84558,,,14.31386685,0.699713213,0.688923579,0.735877096,0.688923579,0.582124645,0.639393464,0.866654053,21611,20666,5638,36643
764,DecisionTree,log_loss,13,338230,84558,,,14.24798417,0.699748692,0.688970884,0.735922564,0.688970884,0.582181552,0.639423496,0.866725007,21612,20665,5635,36646
